index,Station,Lat,Long,Alt,Date,O18Avg,H2avg,dex,Precipitation (kg/m^2/s),Temperature (K)
10647,EGB,44.23,-79.77,224.0,2001-04-02,-5.73,-34.53,-34.53,0.0,282.48965
10648,EUR,79.59,-85.56,10.0,2001-04-02,-34.06,-264.3,8.180000000000007,0.0,242.04968
10650,SNA,63.52,-116.0,241.0,2001-04-02,-18.22,-143.19,-143.19,0.0,249.40306
10651,ALR,82.31,-62.17,30.0,2001-04-02,-35.81,-274.8,11.680000000000007,2.7723436e-06,242.98747
10652,RES,74.43,-94.59,67.0,2001-04-02,-31.03,-245.64999999999998,2.590000000000032,0.0,244.4331
10653,SAT,48.78,-123.13,178.0,2001-04-02,-11.18,-77.9,-77.9,0.0,279.17197
10654,HAB,46.29,-64.15,45.0,2001-04-02,-11.51,-75.06,-75.06,0.0,267.69055
10655,EST,51.67,-110.2,707.0,2001-04-02,-20.49,-153.9,-153.9,1.2861647e-05,266.80444
10656,GOB,53.32,-60.42,46.0,2001-05-02,-11.01,-83.33,-83.33,0.0,265.88358
10657,BAB,47.98,-55.82,190.0,2001-05-02,-6.06,-55.76,-7.280000000000001,0.0,271.2941
10658,EST,51.67,-110.2,707.0,2001-05-02,-10.46,-93.47,-93.47,0.0,279.53888
10659,BON,49.38,-82.12,245.0,2001-05-02,-10.11,-74.24,-74.24,8.697129e-06,272.88892
10660,SKT,52.1,-106.43,504.0,2001-05-02,-14.5,-111.0,-111.0,0.0,279.0266
10661,CAM,69.6,-105.8,27.0,2001-05-02,-16.855,-131.45,3.390000000000015,5.675503e-06,256.20782
10662,RES,74.43,-94.59,67.0,2001-05-02,-26.65,-204.7,8.5,0.0,258.32523
10664,ELA,49.67,-93.72,369.0,2001-05-02,-14.01,-103.15,-103.15,9.445793e-06,275.91837
10665,OTT,45.32,-75.67,114.0,2001-05-02,-7.2,-49.6,8.0,0.0,277.3227
10666,EGB,44.23,-79.77,224.0,2001-05-02,-10.29,-70.14,-70.14,0.0,275.76282
10667,HAB,46.29,-64.15,45.0,2001-05-02,-8.47,-58.72,-58.72,0.0,273.3575
10668,SAT,48.78,-123.13,178.0,2001-05-02,-10.54,-81.345,-81.345,0.0,286.7764
10669,ALR,82.31,-62.17,30.0,2001-05-02,-28.45,-220.2,7.400000000000006,0.0,255.05223
10670,EUR,79.59,-85.56,10.0,2001-05-02,-33.08,-253.3,11.339999999999975,0.0,253.90121
10672,SNA,63.52,-116.0,241.0,2001-05-02,-16.45,-127.56,-127.56,0.0,270.95395
10673,CPA,49.82,-74.97,382.0,2001-05-02,-10.85,-74.95,11.849999999999994,0.0,270.32364
10674,ELA,49.67,-93.72,369.0,2001-06-02,-8.14,-55.76,-55.76,6.964984e-05,289.68372
10675,SNA,63.52,-116.0,241.0,2001-06-02,-17.425,-142.63,-142.63,0.0,286.26215
10676,CAM,69.6,-105.8,27.0,2001-06-02,-20.83,-173.84,-7.200000000000017,0.0,275.6277
10677,BAB,47.98,-55.82,190.0,2001-06-02,-7.89,-56.345,6.774999999999999,2.765879e-05,282.52545
10678,EUR,79.59,-85.56,10.0,2001-06-02,-19.0,-144.76,7.240000000000009,0.0,268.65094
10679,CPA,49.82,-74.97,382.0,2001-06-02,-10.41,-70.135,13.144999999999996,0.0,277.23068
10680,EGB,44.23,-79.77,224.0,2001-06-02,-7.93,-51.52,-51.52,0.0,285.46286
10681,RES,74.43,-94.59,67.0,2001-06-02,-24.91,-188.61,10.669999999999987,0.0,273.6946
10682,HAB,46.29,-64.15,45.0,2001-06-02,-7.69,-50.24,-50.24,0.0,281.60742
10683,SAT,48.78,-123.13,178.0,2001-06-02,-12.12,-93.17,-93.17,3.771669e-06,284.2203
10685,EST,51.67,-110.2,707.0,2001-06-02,-11.675,-91.495,-91.495,0.0,286.9465
10686,OTT,45.32,-75.67,114.0,2001-06-02,-9.5,-60.6,15.399999999999999,1.2214902e-05,285.37018
10687,ALR,82.31,-62.17,30.0,2001-06-02,-24.92,-188.915,10.445000000000022,0.0,264.41174
10689,GOB,53.32,-60.42,46.0,2001-06-02,-11.98,-87.49,-87.49,0.0,278.66397
10690,BON,49.38,-82.12,245.0,2001-06-02,-8.005,-55.255,-55.255,1.6395754e-05,280.5555
10692,CAM,69.6,-105.8,27.0,2001-07-02,-17.17,-126.13,11.230000000000018,2.6224137e-05,278.3468
10694,BAB,47.98,-55.82,190.0,2001-07-02,-7.53,-109.505,-49.265,0.0,286.56866
10695,SNA,63.52,-116.0,241.0,2001-07-02,-23.97,-180.68,-180.68,0.0,289.84308
10696,CPA,49.82,-74.97,382.0,2001-07-02,-10.24,-73.74,8.180000000000007,0.0,289.64728
10697,EUR,79.59,-85.56,10.0,2001-07-02,-18.22,-143.82,1.9399999999999977,0.0,279.13687
10698,SAT,48.78,-123.13,178.0,2001-07-02,-12.12,-93.23,-93.23,0.0,289.27582
10699,EST,51.67,-110.2,707.0,2001-07-02,-15.24,-123.06,-123.06,0.0,295.71967
10700,BON,49.38,-82.12,245.0,2001-07-02,-12.58,-92.21,-92.21,0.0,290.59085
10701,GOB,53.32,-60.42,46.0,2001-07-02,-10.445,-73.57,-73.57,0.0,287.73276
10702,OTT,45.32,-75.67,114.0,2001-07-02,-9.7,-75.4,2.1999999999999886,0.0,292.83258
10703,ELA,49.67,-93.72,369.0,2001-07-02,-5.78,-38.66,-38.66,0.0,294.7869
10704,RES,74.43,-94.59,67.0,2001-07-02,-17.8,-135.03500000000003,7.364999999999981,0.0,277.0542
10705,ALR,82.31,-62.17,30.0,2001-07-02,-24.21,-184.23000000000002,9.449999999999989,8.682279e-06,273.8377
10707,HAB,46.29,-64.15,45.0,2001-07-02,-8.040000000000001,-54.17,-54.17,0.0,288.5835
10708,SKT,52.1,-106.43,504.0,2001-07-02,-11.8,-94.0,-94.0,1.662749e-05,296.36713
10709,EGB,44.23,-79.77,224.0,2001-07-02,-4.58,-35.75,-35.75,0.0,291.32016
10711,RES,74.43,-94.59,67.0,2001-08-02,-22.865,-172.305,10.61499999999998,0.0,274.52255
10712,SAT,48.78,-123.13,178.0,2001-08-02,-6.99,-51.405,-51.405,0.0,290.69406
10713,HAB,46.29,-64.15,45.0,2001-08-02,-6.38,-39.08,-39.08,4.1114043e-05,291.44644
10714,ALR,82.31,-62.17,30.0,2001-08-02,-21.12,-157.55,11.409999999999997,0.0,275.88562
10715,EUR,79.59,-85.56,10.0,2001-08-02,-20.6,-162.265,2.535000000000025,0.0,278.57837
10716,BON,49.38,-82.12,245.0,2001-08-02,-8.97,-62.37,-62.37,0.0,296.1007
10717,EGB,44.23,-79.77,224.0,2001-08-02,-8.77,-58.115,-58.115,0.0,294.0879
10718,BAB,47.98,-55.82,190.0,2001-08-02,-7.01,-88.575,-32.495,0.0,290.67096
10719,ELA,49.67,-93.72,369.0,2001-08-02,-8.745,-60.71,-60.71,0.00013620788,293.06622
10720,OTT,45.32,-75.67,114.0,2001-08-02,-6.0,-38.8,9.200000000000003,2.8937025e-05,295.62125
10722,EST,51.67,-110.2,707.0,2001-08-02,-11.48,-99.65,-99.65,0.00048049822,287.56503
10723,SNA,63.52,-116.0,241.0,2001-08-02,-26.09,-200.79,-200.79,0.0,292.19012
10724,GOB,53.32,-60.42,46.0,2001-08-02,-11.5,-84.865,-84.865,0.0,297.35065
10726,CAM,69.6,-105.8,27.0,2001-08-02,-17.32,-130.405,8.155000000000001,8.0156515e-06,280.62656
10727,CPA,49.82,-74.97,382.0,2001-08-02,-10.34,-71.07,11.650000000000006,0.00013828391,292.6644
10728,ALR,82.31,-62.17,30.0,2001-09-02,-26.634999999999998,-197.775,15.304999999999978,0.0,272.5381
10730,HAB,46.29,-64.15,45.0,2001-09-02,-6.3,-37.16,-37.16,0.0,290.3617
10731,GOB,53.32,-60.42,46.0,2001-09-02,-12.14,-86.17,-86.17,0.0,286.05252
10732,OTT,45.32,-75.67,114.0,2001-09-02,-7.4,-42.7,16.5,0.0,292.2754
10733,SKT,52.1,-106.43,504.0,2001-09-02,-10.6,-89.0,-89.0,1.594998e-05,283.83765
10734,SAT,48.78,-123.13,178.0,2001-09-02,-7.11,-49.37,-49.37,0.0,287.1233
10735,EUR,79.59,-85.56,10.0,2001-09-02,-26.24,-196.265,13.655000000000001,0.0,272.94174
10736,EGB,44.23,-79.77,224.0,2001-09-02,-10.62,-72.56,-72.56,0.0,292.84518
10737,BAB,47.98,-55.82,190.0,2001-09-02,-7.31,-121.14,-62.66,0.0,289.21262
10738,BON,49.38,-82.12,245.0,2001-09-02,-11.83,-81.81,-81.81,2.6542337e-05,291.90884
10739,EST,51.67,-110.2,707.0,2001-09-02,-15.61,-121.57,-121.57,0.0,283.86
10741,ELA,49.67,-93.72,369.0,2001-09-02,-8.54,-60.01,-60.01,0.0,290.85315
10742,SNA,63.52,-116.0,241.0,2001-09-02,-26.08,-208.07,-208.07,0.0,274.32812
10743,CAM,69.6,-105.8,27.0,2001-09-02,-15.76,-120.75999999999999,5.320000000000007,0.0,272.52457
10744,CPA,49.82,-74.97,382.0,2001-09-02,-13.48,-93.915,13.924999999999997,3.08791e-05,290.50024
10745,RES,74.43,-94.59,67.0,2001-09-02,-20.64,-158.755,6.365000000000009,1.0442759e-05,272.58615
10746,HAB,46.29,-64.15,45.0,2001-10-02,-6.93,-48.52,-48.52,4.867954e-05,283.1618
10747,BAB,47.98,-55.82,190.0,2001-10-02,-6.38,-40.05,10.99,3.6441692e-05,285.49896
10748,EST,51.67,-110.2,707.0,2001-10-02,-19.8,-155.01,-155.01,0.0,279.39752
10750,ALR,82.31,-62.17,30.0,2001-10-02,-31.0,-231.315,16.685000000000002,0.0,248.85541
10751,GOB,53.32,-60.42,46.0,2001-10-02,-11.68,-84.08,-84.08,9.939535e-05,281.76028
10753,ELA,49.67,-93.72,369.0,2001-10-02,-15.64,-115.705,-115.705,0.0,270.23206
10754,SNA,63.52,-116.0,241.0,2001-10-02,-25.52,-196.81,-196.81,8.87753e-06,279.5076
10755,EGB,44.23,-79.77,224.0,2001-10-02,-13.05,-89.88,-89.88,1.3796959e-05,276.80435
10756,CAM,69.6,-105.8,27.0,2001-10-02,-19.22,-142.14,11.620000000000005,1.2817363e-05,271.67102
10757,SAT,48.78,-123.13,178.0,2001-10-02,-9.64,-65.6,-65.6,0.0,284.7084
10758,CPA,49.82,-74.97,382.0,2001-10-02,-13.89,-95.865,15.25500000000001,6.6139604e-05,274.3067
10760,RES,74.43,-94.59,67.0,2001-10-02,-20.19,-148.47500000000002,13.044999999999987,2.2029893e-05,267.70428
10761,BON,49.38,-82.12,245.0,2001-10-02,-11.1,-86.73,-86.73,3.0306945e-05,269.9884
10762,OTT,45.32,-75.67,114.0,2001-10-02,-8.8,-53.3,17.10000000000001,2.0657688e-05,277.04446
10763,EUR,79.59,-85.56,10.0,2001-10-02,-34.28,-261.705,12.535000000000025,4.2959773e-06,257.07535
10764,SNA,63.52,-116.0,241.0,2001-11-02,-31.965,-247.92,-247.92,1.5545484e-05,268.87946
10766,HAB,46.29,-64.15,45.0,2001-11-02,-12.55,-84.28,-84.28,7.1352515e-05,282.62796
10767,BON,49.38,-82.12,245.0,2001-11-02,-16.02,-115.86,-115.86,8.5406e-06,274.75037
10768,OTT,45.32,-75.67,114.0,2001-11-02,-9.6,-61.0,15.799999999999997,0.00022920595,278.5351
10769,EUR,79.59,-85.56,10.0,2001-11-02,-36.43,-282.695,8.745000000000005,0.0,244.62495
10770,EST,51.67,-110.2,707.0,2001-11-02,-24.66,-186.12,-186.12,2.1554519e-05,276.9885
10771,SAT,48.78,-123.13,178.0,2001-11-02,-13.6,-99.885,-99.885,2.0913052e-05,281.49213
10772,ELA,49.67,-93.72,369.0,2001-11-02,-20.62,-153.41,-153.41,0.0,269.0391
10773,CAM,69.6,-105.8,27.0,2001-11-02,-23.86,-179.5995,11.28049999999999,3.5134651e-06,251.69344
10774,EGB,44.23,-79.77,224.0,2001-11-02,-12.71,-87.28,-87.28,9.8290126e-05,277.60464
10775,ALR,82.31,-62.17,30.0,2001-11-02,-37.42,-286.005,13.355000000000018,2.1941105e-06,241.26881
10776,GOB,53.32,-60.42,46.0,2001-11-02,-18.79,-137.885,-137.885,8.8005756e-05,273.962
10777,CPA,49.82,-74.97,382.0,2001-11-02,-13.47,-92.09,15.670000000000002,0.0,277.30273
10779,RES,74.43,-94.59,67.0,2001-11-02,-26.73,-200.845,12.995000000000005,0.0,246.58426
10780,BAB,47.98,-55.82,190.0,2001-11-02,-7.11,-56.895,-0.0150000000000006,2.1292853e-05,279.90173
10782,EUR,79.59,-85.56,10.0,2001-12-02,-28.59,-222.045,6.675000000000011,0.0,246.38954
10785,OTT,45.32,-75.67,114.0,2001-12-02,-15.7,-81.5,44.099999999999994,0.0,265.26294
10786,GOB,53.32,-60.42,46.0,2001-12-02,-18.35,-137.83,-137.83,5.573835e-05,272.6376
10787,SNA,63.52,-116.0,241.0,2001-12-02,-28.96,-219.01,-219.01,0.0,260.02774
10788,CPA,49.82,-74.97,382.0,2001-12-02,-19.9,-147.44,11.759999999999991,0.0,259.79086
10789,SAT,48.78,-123.13,178.0,2001-12-02,-11.82,-88.35,-88.35,0.00014972595,280.1311
10790,BON,49.38,-82.12,245.0,2001-12-02,-18.78,-136.84,-136.84,0.0,262.42804
10792,EST,51.67,-110.2,707.0,2001-12-02,-26.64,-211.33,-211.33,2.4066127e-05,272.16504
10793,ELA,49.67,-93.72,369.0,2001-12-02,-14.625,-106.63,-106.63,5.939985e-05,270.10538
10794,HAB,46.29,-64.15,45.0,2001-12-02,-12.75,-99.04,-99.04,4.9058977e-05,273.17868
10795,EGB,44.23,-79.77,224.0,2001-12-02,-15.43,-110.13,-110.13,0.0,267.7501
10796,RES,74.43,-94.59,67.0,2001-12-02,-29.14,-220.89,12.230000000000018,2.3456727e-05,255.9453
10797,BAB,47.98,-55.82,190.0,2001-12-02,-10.62,-41.545,43.41499999999999,0.00016330038,272.29974
10798,ALR,82.31,-62.17,30.0,2001-12-02,-24.38,-185.18,9.859999999999985,0.0,251.95929
10799,CAM,69.6,-105.8,27.0,2001-12-02,-30.15,-232.39,8.810000000000002,4.2012125e-06,255.6141
10800,CPA,49.82,-74.97,382.0,2002-01-02,-22.86,-170.72,12.159999999999997,3.3625518e-05,271.84586
10801,EUR,79.59,-85.56,10.0,2002-01-02,-30.42,-229.66,13.700000000000017,0.0,239.14226
10803,HAB,46.29,-64.15,45.0,2002-01-02,-17.37,-120.735,-120.735,0.0,275.3457
10804,SAT,48.78,-123.13,178.0,2002-01-02,-13.37,-99.77,-99.77,8.7702365e-06,278.38498
10805,EGB,44.23,-79.77,224.0,2002-01-02,-16.02,-117.06,-117.06,0.0,273.19437
10806,SNA,63.52,-116.0,241.0,2002-01-02,-34.85,-271.51,-271.51,0.0,241.01414
10807,BAB,47.98,-55.82,190.0,2002-01-02,-15.81,-111.13,126.48,1.1597782e-05,272.84647
10808,OTT,45.32,-75.67,114.0,2002-01-02,-18.5,-133.2,14.800000000000011,0.0,273.0079
10809,ELA,49.67,-93.72,369.0,2002-01-02,-24.94,-190.33,-190.33,3.0938932e-05,267.60416
10810,CAM,69.6,-105.8,27.0,2002-01-02,-30.84,-240.38,6.340000000000003,0.0,234.7959
10811,ALR,82.31,-62.17,30.0,2002-01-02,-30.18,-224.45,16.99000000000001,0.0,237.70233
10813,BON,49.38,-82.12,245.0,2002-01-02,-24.28,-185.64,-185.64,9.334754e-05,272.34503
10814,EST,51.67,-110.2,707.0,2002-01-02,-29.14,-228.51,-228.51,0.0,254.16483
10816,GOB,53.32,-60.42,46.0,2002-01-02,-29.33,-225.72,-225.72,0.0,271.00134
10819,GOB,53.32,-60.42,46.0,2002-02-02,-19.71,-139.32,-139.32,0.00014817082,264.80606
10820,BON,49.38,-82.12,245.0,2002-02-02,-23.29,-173.27,-173.27,3.8024777e-05,251.75797
10821,ALR,82.31,-62.17,30.0,2002-02-02,-37.69,-286.595,14.924999999999955,0.0,240.1546
10822,HAB,46.29,-64.15,45.0,2002-02-02,-13.43,-88.97,-88.97,3.907492e-05,278.72968
10823,SAT,48.78,-123.13,178.0,2002-02-02,-14.16,-102.31,-102.31,1.6051466e-05,276.678
10824,BAB,47.98,-55.82,190.0,2002-02-02,-10.14,-60.74,81.12,0.0,274.85767
10826,ELA,49.67,-93.72,369.0,2002-02-02,-24.03,-180.44,-180.44,0.0,256.42523
10827,EUR,79.59,-85.56,10.0,2002-02-02,-36.83,-287.47,7.169999999999959,0.0,240.6293
10828,CPA,49.82,-74.97,382.0,2002-02-02,-22.87,-167.89,15.070000000000022,3.7183087e-05,266.1804
10829,SNA,63.52,-116.0,241.0,2002-02-02,-17.64,-151.53,-151.53,0.0,239.1615
10830,EST,51.67,-110.2,707.0,2002-02-02,-21.28,-168.49,-168.49,0.0,254.24692
10831,CAM,69.6,-105.8,27.0,2002-02-02,-32.76,-254.385,7.694999999999993,0.0,241.33235
10832,OTT,45.32,-75.67,114.0,2002-02-02,-11.7,-93.4,0.19999999999998863,0.0,272.27286
10833,EGB,44.23,-79.77,224.0,2002-02-02,-14.22,-93.54,-93.54,0.0,269.19794
10835,RES,74.43,-94.59,67.0,2002-02-02,-39.65,-305.15999999999997,12.04000000000002,0.0,238.01949
10836,SNA,63.52,-116.0,241.0,2002-03-02,-17.51,-137.74,-137.74,0.0,240.90764
10837,ELA,49.67,-93.72,369.0,2002-03-02,-23.21,-175.13,-175.13,4.4232747e-05,257.06677
10839,EST,51.67,-110.2,707.0,2002-03-02,-28.41,-218.29,-218.29,0.0,246.88991
10841,RES,74.43,-94.59,67.0,2002-03-02,-32.353846153846156,-248.5961538461538,10.234615384615438,0.0,239.3738
10842,OTT,45.32,-75.67,114.0,2002-03-02,-13.8,-95.8,14.600000000000009,6.4993896e-05,272.6766
10844,CAM,69.6,-105.8,27.0,2002-03-02,-33.84,-266.365,4.355000000000018,0.0,238.47847
10845,BAB,47.98,-55.82,190.0,2002-03-02,-8.445,-53.34,67.56,0.0,261.57227
10846,GOB,53.32,-60.42,46.0,2002-03-02,-19.93,-140.92,-140.92,0.0,255.26778
10847,CPA,49.82,-74.97,382.0,2002-03-02,-20.29,-145.375,16.944999999999993,0.000101768404,267.318
10848,SAT,48.78,-123.13,178.0,2002-03-02,-13.55,-96.125,-96.125,3.3929675e-05,275.88
10849,ALR,82.31,-62.17,30.0,2002-03-02,-35.61,-270.58,14.300000000000011,6.4906258e-06,246.64838
10850,EGB,44.23,-79.77,224.0,2002-03-02,-14.055,-97.73,-97.73,4.404769e-05,273.29788
10851,EUR,79.59,-85.56,10.0,2002-03-02,-34.2625,-273.2608333333333,0.8391666666666993,0.0,240.34575
10852,HAB,46.29,-64.15,45.0,2002-03-02,-10.04,-61.45,-61.45,0.0,268.79102
10853,BON,49.38,-82.12,245.0,2002-03-02,-21.84,-157.95,-157.95,0.000118248565,267.58093
10854,BON,49.38,-82.12,245.0,2002-04-02,-11.56,-78.64,-78.64,0.000116095034,269.609
10855,EUR,79.59,-85.56,10.0,2002-04-02,-31.77,-246.17000000000002,7.989999999999981,0.0,242.45116
10856,ALR,82.31,-62.17,30.0,2002-04-02,-39.41,-302.085,13.194999999999993,0.0,240.72955
10857,OTT,45.32,-75.67,114.0,2002-04-02,-11.3,-75.6,14.800000000000011,1.347283e-05,271.19864
10858,EGB,44.23,-79.77,224.0,2002-04-02,-9.98,-65.85,-65.85,7.90266e-06,268.52008
10859,HAB,46.29,-64.15,45.0,2002-04-02,-14.12,-99.65,-99.65,0.00015333951,278.1986
10861,BAB,47.98,-55.82,190.0,2002-04-02,-11.48,-77.91,91.84,0.0,277.25668
10862,GOB,53.32,-60.42,46.0,2002-04-02,-17.69,-126.275,-126.275,1.904391e-05,274.04013
10863,CPA,49.82,-74.97,382.0,2002-04-02,-15.05,-106.05,14.350000000000009,5.8037378e-05,276.99
10865,SAT,48.78,-123.13,178.0,2002-04-02,-10.22,-75.73,-75.73,2.4545623e-05,280.88458
10866,SNA,63.52,-116.0,241.0,2002-04-02,-16.59,-132.855,-132.855,0.0,256.0621
10867,CAM,69.6,-105.8,27.0,2002-04-02,-37.52,-290.48,9.680000000000007,0.0,248.16302
10868,EST,51.67,-110.2,707.0,2002-04-02,-21.73,-168.11,-168.11,0.0,262.74887
10869,RES,74.43,-94.59,67.0,2002-04-02,-30.959444444444443,-236.3422222222222,11.333333333333343,0.0,248.50665
10870,ELA,49.67,-93.72,369.0,2002-04-02,-11.605,-77.52,-77.52,1.2359772e-05,264.2509
10872,EGB,44.23,-79.77,224.0,2002-05-02,-7.62,-45.46,-45.46,0.00017049156,282.83228
10873,GOB,53.32,-60.42,46.0,2002-05-02,-14.305,-105.56,-105.56,0.0,280.97153
10875,BON,49.38,-82.12,245.0,2002-05-02,-9.65,-64.57,-64.57,0.0,276.00693
10876,ALR,82.31,-62.17,30.0,2002-05-02,-29.94,-231.85,7.670000000000016,0.0,259.70822
10877,SNA,63.52,-116.0,241.0,2002-05-02,-17.17,-134.22,-134.22,0.0,269.2917
10878,CPA,49.82,-74.97,382.0,2002-05-02,-14.825,-105.28,13.319999999999993,0.00015924308,277.0561
10879,SAT,48.78,-123.13,178.0,2002-05-02,-8.38,-64.03,-64.03,8.824482e-05,283.808
10880,OTT,45.32,-75.67,114.0,2002-05-02,-10.7,-71.3,14.299999999999997,0.000143233,286.89612
10881,RES,74.43,-94.59,67.0,2002-05-02,-25.15,-189.695,11.504999999999995,0.0,269.85532
10882,ELA,49.67,-93.72,369.0,2002-05-02,-12.73,-93.035,-93.035,7.80358e-06,277.8225
10884,EUR,79.59,-85.56,10.0,2002-05-02,-26.37,-204.09,6.8700000000000045,0.0,272.1805
10885,HAB,46.29,-64.15,45.0,2002-05-02,-8.74,-58.96,-58.96,0.0,283.04327
10886,EST,51.67,-110.2,707.0,2002-05-02,-14.94,-117.69,-117.69,0.0,278.3573
10887,BAB,47.98,-55.82,190.0,2002-05-02,-7.81,-50.35,62.48,0.0,280.72998
10888,CAM,69.6,-105.8,27.0,2002-05-02,-26.29,-203.1,7.219999999999999,0.0,255.54028
10890,CAM,69.6,-105.8,27.0,2002-06-02,-20.78,-165.42000000000002,0.8199999999999932,0.0,274.18805
10891,BON,49.38,-82.12,245.0,2002-06-02,-9.33,-66.015,-66.015,0.0,286.49835
10892,GOB,53.32,-60.42,46.0,2002-06-02,-14.23,-108.02,-108.02,1.6744709e-05,276.54172
10893,ELA,49.67,-93.72,369.0,2002-06-02,-8.49,-59.175,-59.175,2.9368583e-05,287.48038
10897,BAB,47.98,-55.82,190.0,2002-06-02,-7.49,-50.7,59.92,4.2314434e-05,281.14478
10898,SNA,63.52,-116.0,241.0,2002-06-02,-22.9,-181.55,-181.55,0.0,281.62445
10899,ALR,82.31,-62.17,30.0,2002-06-02,-22.73,-174.415,7.425000000000011,0.0,263.78613
10900,SAT,48.78,-123.13,178.0,2002-06-02,-8.52,-72.62,-72.62,0.0,289.5645
10901,HAB,46.29,-64.15,45.0,2002-06-02,-9.010000000000002,-61.81,-61.81,0.0,284.6591
10902,RES,74.43,-94.59,67.0,2002-06-02,-17.89,-139.99,3.1299999999999955,0.0,272.8611
10903,EGB,44.23,-79.77,224.0,2002-06-02,-7.38,-47.475,-47.475,0.00022074222,287.48666
10904,EUR,79.59,-85.56,10.0,2002-06-02,-20.255000000000003,-156.45499999999998,5.585000000000036,0.0,271.80576
10905,OTT,45.32,-75.67,114.0,2002-06-02,-8.2,-48.5,17.099999999999994,0.000118353906,287.11368
10906,EST,51.67,-110.2,707.0,2002-06-02,-17.32,-136.784,-136.784,0.0,288.07928
10907,CPA,49.82,-74.97,382.0,2002-06-02,-10.735,-74.29,11.58999999999999,0.0,283.35107
10908,CPA,49.82,-74.97,382.0,2002-07-02,-10.36,-72.555,10.324999999999989,6.600511e-05,287.73935
10909,SAT,48.78,-123.13,178.0,2002-07-02,-10.44,-84.615,-84.615,0.0,291.09042
10910,EUR,79.59,-85.56,10.0,2002-07-02,-21.02,-164.32999999999998,3.8300000000000125,0.0,279.59726
10911,HAB,46.29,-64.15,45.0,2002-07-02,-7.19,-48.275,-48.275,0.00021106975,290.4661
10912,EST,51.67,-110.2,707.0,2002-07-02,-13.36,-106.245,-106.245,2.0893462e-05,291.09677
10913,BAB,47.98,-55.82,190.0,2002-07-02,-7.12,-48.04,56.96,2.5734695e-05,285.77295
10914,OTT,45.32,-75.67,114.0,2002-07-02,-6.1,,,6.834053e-05,294.5041
10915,RES,74.43,-94.59,67.0,2002-07-02,-16.26,-126.97999999999999,3.1000000000000227,0.0,278.40155
10918,SNA,63.52,-116.0,241.0,2002-07-02,-25.94,-191.94,-191.94,0.0,289.97598
10920,ALR,82.31,-62.17,30.0,2002-07-02,-23.01,-175.545,8.535000000000025,0.0,279.81586
10922,GOB,53.32,-60.42,46.0,2002-07-02,-12.12,-88.84,-88.84,1.3079441e-05,282.31628
10923,CAM,69.6,-105.8,27.0,2002-07-02,-15.41,-128.24,-4.960000000000008,0.00010562495,279.9255
10924,BON,49.38,-82.12,245.0,2002-07-02,-8.49,-60.01,-60.01,0.0,289.4226
10925,ELA,49.67,-93.72,369.0,2002-07-02,-8.32,-64.42,-64.42,0.0,290.35214
10926,GOB,53.32,-60.42,46.0,2002-08-02,-12.655,-90.705,-90.705,2.0418576e-05,293.57272
10927,BAB,47.98,-55.82,190.0,2002-08-02,-4.91,-27.485,39.28,0.0003178677,289.7503
10928,ELA,49.67,-93.72,369.0,2002-08-02,-10.36,-74.72,-74.72,0.0,294.24213
10931,HAB,46.29,-64.15,45.0,2002-08-02,-10.01,-71.525,-71.525,0.00022767253,293.6326
10932,CAM,69.6,-105.8,27.0,2002-08-02,-18.105,-139.305,5.534999999999997,0.0,288.19247
10933,OTT,45.32,-75.67,114.0,2002-08-02,-5.9,,,0.0,294.64133
10935,CPA,49.82,-74.97,382.0,2002-08-02,-10.115,-70.53,10.39,3.0390744e-05,288.00122
10936,EST,51.67,-110.2,707.0,2002-08-02,-15.76,-120.58,-120.58,0.0,297.1547
10937,SNA,63.52,-116.0,241.0,2002-08-02,-26.51,-201.87,-201.87,0.0,297.99622
10939,EUR,79.59,-85.56,10.0,2002-08-02,-19.96,-185.72,12.039999999999992,0.0,278.71082
10940,ALR,82.31,-62.17,30.0,2002-08-02,-23.49,-179.705,8.214999999999975,0.0,278.97995
10941,SAT,48.78,-123.13,178.0,2002-08-02,-11.37,-84.485,-84.485,0.0,295.71164
10942,BON,49.38,-82.12,245.0,2002-08-02,-9.66,-67.74,-67.74,0.0,284.00677
10943,RES,74.43,-94.59,67.0,2002-08-02,-17.441538461538464,-134.43499999999997,5.097307692307737,0.0,278.4525
10944,SNA,63.52,-116.0,241.0,2002-09-02,-28.28,-217.27,-217.27,0.0,281.7856
10945,BAB,47.98,-55.82,190.0,2002-09-02,-7.67,-50.455,61.36,0.0,285.2732
10946,EUR,79.59,-85.56,10.0,2002-09-02,-24.72,-152.10500000000002,7.574999999999989,3.2733413e-05,274.22937
10947,EST,51.67,-110.2,707.0,2002-09-02,-19.32,-146.0,-146.0,0.0,285.94568
10949,ALR,82.31,-62.17,30.0,2002-09-02,-24.94,-189.39,10.130000000000024,3.0498566e-05,270.2115
10950,CAM,69.6,-105.8,27.0,2002-09-02,-16.91,-127.275,8.004999999999995,2.6580614e-05,277.63443
10951,GOB,53.32,-60.42,46.0,2002-09-02,-11.32,-77.045,-77.045,0.0,284.152
10953,OTT,45.32,-75.67,114.0,2002-09-02,-9.5,,,8.488773e-05,295.4369
10954,RES,74.43,-94.59,67.0,2002-09-02,-20.28,-141.53,20.710000000000008,3.5803438e-05,277.5044
10956,HAB,46.29,-64.15,45.0,2002-09-02,-9.41,-63.32,-63.32,0.0001900717,287.8918
